stn;time;tre200dx;tre200dn;hto000d0;tre200d0;rre150d0;hns000d0
GRC;19310819;-;-;-;16.3;5.6;-
GRC;19310820;-;-;-;11.3;0.0;-
GRC;19310821;-;-;-;7.9;0.0;-
GRC;19310822;-;-;-;7.7;0.0;-
GRC;19310823;-;-;-;8.5;11.0;-
GRC;19310824;-;-;-;8.4;7.0;-
GRC;19310825;-;-;-;10.1;3.6;-
GRC;19310826;-;-;-;9.2;0.0;-
GRC;19310827;-;-;-;9.9;0.0;-
GRC;19310828;-;-;-;10.1;0.0;-
GRC;19310829;-;-;-;13.1;0.0;-
GRC;19310830;-;-;-;12.0;1.1;-
GRC;19310831;-;-;-;9.1;4.2;-
GRC;19310901;-;-;-;7.9;0.0;-
GRC;19310902;-;-;-;12.7;0.0;-
GRC;19310903;-;-;-;9.4;16.0;-
GRC;19310904;-;-;-;7.6;7.7;-
GRC;19310905;-;-;-;3.3;0.0;-
GRC;19310906;-;-;-;3.7;0.0;-
GRC;19310907;-;-;-;4.2;0.0;-
GRC;19310908;-;-;-;5.9;0.0;-
GRC;19310909;-;-;-;8.9;0.0;-
GRC;19310910;-;-;-;9.1;10.0;-
GRC;19310911;-;-;-;9.6;9.5;-
GRC;19310912;-;-;-;5.2;0.0;-
GRC;19310913;-;-;-;5.7;0.0;-
GRC;19310914;-;-;-;5.6;0.0;-
GRC;19310915;-;-;-;4.5;0.0;-
GRC;19310916;-;-;-;6.1;0.0;-
GRC;19310917;-;-;-;6.3;0.0;-
GRC;19310918;-;-;-;8.4;0.0;-
GRC;19310919;-;-;-;8.6;0.0;-
GRC;19310920;-;-;-;8.5;0.0;-
GRC;19310921;-;-;-;4.5;0.0;-
GRC;19310922;-;-;-;0.9;0.0;-
GRC;19310923;-;-;-;-1.0;0.0;-
GRC;19310924;-;-;-;-0.8;0.0;-
GRC;19310925;-;-;-;2.6;0.0;-
GRC;19310926;-;-;-;3.5;0.0;-
GRC;19310927;-;-;-;5.2;0.0;-
GRC;19310928;-;-;-;7.1;0.0;-
GRC;19310929;-;-;-;4.9;0.0;-
GRC;19310930;-;-;-;6.4;0.0;-
GRC;19311001;-;-;-;7.9;0.0;-
GRC;19311002;-;-;-;7.7;0.0;-
GRC;19311003;-;-;-;8.6;0.0;-
GRC;19311004;-;-;-;8.0;0.0;-
GRC;19311005;-;-;-;10.7;0.0;-
GRC;19311006;-;-;-;11.6;0.0;-
GRC;19311007;-;-;-;8.9;0.0;-
GRC;19311008;-;-;-;6.9;0.0;-
GRC;19311009;-;-;-;8.2;0.0;-
GRC;19311010;-;-;-;7.6;0.0;-
GRC;19311011;-;-;-;7.4;0.0;-
GRC;19311012;-;-;-;7.6;0.0;-
GRC;19311013;-;-;-;6.8;0.0;-
GRC;19311014;-;-;-;9.3;0.0;-
GRC;19311015;-;-;-;4.7;0.0;-
GRC;19311016;-;-;-;2.5;0.0;-
GRC;19311017;-;-;-;3.1;0.0;-
GRC;19311018;-;-;-;3.8;0.0;-
GRC;19311019;-;-;-;4.7;0.0;-
GRC;19311020;-;-;-;6.8;0.0;-
GRC;19311021;-;-;-;3.4;0.0;-
GRC;19311022;-;-;-;5.1;0.0;-
GRC;19311023;-;-;-;7.2;13.0;-
GRC;19311024;-;-;-;7.3;0.0;-
GRC;19311025;-;-;-;6.6;8.0;-
GRC;19311026;-;-;-;0.6;0.3;-
GRC;19311027;-;-;-;2.0;0.0;-
GRC;19311028;-;-;-;-2.0;0.0;-
GRC;19311029;-;-;-;-2.2;0.1;-
GRC;19311030;-;-;-;0.1;0.2;-
GRC;19311031;-;-;-;-0.4;0.0;-
GRC;19311101;-;-;-;1.0;0.0;-
GRC;19311102;-;-;-;3.8;0.0;-
GRC;19311103;-;-;-;3.9;0.0;-
GRC;19311104;-;-;-;3.7;0.0;-
GRC;19311105;-;-;-;3.4;0.0;-
GRC;19311106;-;-;-;3.3;0.0;-
GRC;19311107;-;-;-;3.4;5.0;-
GRC;19311108;-;-;-;3.5;0.0;-
GRC;19311109;-;-;-;3.7;4.0;-
GRC;19311110;-;-;-;1.9;6.0;-
GRC;19311111;-;-;-;0.6;0.0;-
GRC;19311112;-;-;-;1.3;0.9;-
GRC;19311113;-;-;-;1.7;0.0;-
GRC;19311114;-;-;-;2.0;0.0;-
GRC;19311115;-;-;-;0.9;0.0;-
GRC;19311116;-;-;-;1.8;0.0;-
GRC;19311117;-;-;-;0.4;1.0;-
GRC;19311118;-;-;-;-0.6;0.0;-
GRC;19311119;-;-;-;2.2;0.0;-
GRC;19311120;-;-;-;2.5;0.0;-
GRC;19311121;-;-;-;0.6;0.0;-
GRC;19311122;-;-;-;2.0;0.0;-
GRC;19311123;-;-;-;4.3;0.0;-
GRC;19311124;-;-;-;4.5;0.0;-
GRC;19311125;-;-;-;4.2;0.0;-
GRC;19311126;-;-;-;5.8;0.0;-
GRC;19311127;-;-;-;-1.0;0.9;-
GRC;19311128;-;-;-;-1.8;0.0;-
GRC;19311129;-;-;-;-3.1;0.0;-
GRC;19311130;-;-;-;-2.1;0.0;-
GRC;19311201;-;-;-;-1.5;0.0;-
GRC;19311202;-;-;-;-2.5;0.0;-
GRC;19311203;-;-;-;-0.5;0.0;-
GRC;19311204;-;-;-;1.9;3.0;-
GRC;19311205;-;-;-;3.5;15.0;-
GRC;19311206;-;-;-;5.5;0.0;-
GRC;19311207;-;-;-;1.0;3.0;-
GRC;19311208;-;-;-;-0.8;0.0;-
GRC;19311209;-;-;-;-3.3;0.0;-
GRC;19311210;-;-;-;-4.7;0.0;-
GRC;19311211;-;-;-;-4.3;0.0;-
GRC;19311212;-;-;-;-6.7;0.0;-
GRC;19311213;-;-;-;-0.9;0.0;-
GRC;19311214;-;-;-;0.1;0.0;-
GRC;19311215;-;-;-;-0.1;0.0;-
GRC;19311216;-;-;-;-4.7;0.0;-
GRC;19311217;-;-;-;-8.4;0.0;-
GRC;19311218;-;-;-;-12.5;0.0;-
GRC;19311219;-;-;-;-13.6;0.0;-
GRC;19311220;-;-;-;-12.3;0.0;-
GRC;19311221;-;-;-;-10.8;0.0;-
GRC;19311222;-;-;-;-4.4;0.0;-
GRC;19311223;-;-;-;-0.6;0.0;-
GRC;19311224;-;-;-;-1.5;0.0;-
GRC;19311225;-;-;-;0.0;0.0;-
GRC;19311226;-;-;-;1.1;0.0;-
GRC;19311227;-;-;-;-1.0;0.0;-
GRC;19311228;-;-;-;-3.4;0.0;-
GRC;19311229;-;-;-;-4.7;10.0;-
GRC;19311230;-;-;-;-11.4;0.0;-
GRC;19311231;-;-;-;-13.5;0.0;-
GRC;19320101;-;-;-;-11.4;0.0;-
GRC;19320102;-;-;-;-6.4;0.0;-
GRC;19320103;-;-;-;-0.4;7.1;-
GRC;19320104;-;-;-;-0.5;0.0;-
GRC;19320105;-;-;-;-1.0;0.0;-
GRC;19320106;-;-;-;1.8;0.0;-
GRC;19320107;-;-;-;0.1;0.0;-
GRC;19320108;-;-;-;0.8;0.0;-
GRC;19320109;-;-;-;-3.3;0.0;-
GRC;19320110;-;-;-;-4.8;0.0;-
GRC;19320111;-;-;-;-1.3;0.0;-
GRC;19320112;-;-;-;-0.9;0.0;-
GRC;19320113;-;-;-;0.6;0.0;-
GRC;19320114;-;-;-;2.3;0.0;-
GRC;19320115;-;-;-;0.2;0.0;-
GRC;19320116;-;-;-;0.3;0.0;-
GRC;19320117;-;-;-;-0.3;0.0;-
GRC;19320118;-;-;-;1.4;0.0;-
GRC;19320119;-;-;-;-1.9;0.0;-
GRC;19320120;-;-;-;-2.6;0.0;-
GRC;19320121;-;-;-;-1.9;0.0;-
GRC;19320122;-;-;-;-3.3;0.0;-
GRC;19320123;-;-;-;-2.3;0.0;-
GRC;19320124;-;-;-;-0.6;0.0;-
GRC;19320125;-;-;-;0.9;0.0;-
GRC;19320126;-;-;-;0.0;0.0;-
GRC;19320127;-;-;-;1.3;0.0;-
GRC;19320128;-;-;-;2.2;0.0;-
GRC;19320129;-;-;-;2.1;0.0;-
GRC;19320130;-;-;-;1.1;0.0;-
GRC;19320131;-;-;-;-0.3;0.0;-
GRC;19320201;-;-;-;-1.0;0.0;-
GRC;19320202;-;-;-;-2.8;0.0;-
GRC;19320203;-;-;-;-1.6;0.0;-
GRC;19320204;-;-;-;-0.6;0.0;-
GRC;19320205;-;-;-;0.4;0.0;-
GRC;19320206;-;-;-;-0.6;0.0;-
GRC;19320207;-;-;-;-2.7;0.0;-
GRC;19320208;-;-;-;-4.0;0.0;-
GRC;19320209;-;-;-;-6.7;3.0;-
GRC;19320210;-;-;-;-9.4;0.0;-
GRC;19320211;-;-;-;-14.0;0.0;-
GRC;19320212;-;-;-;-13.4;0.0;-
GRC;19320213;-;-;-;-10.2;0.0;-
GRC;19320214;-;-;-;-8.3;0.0;-
GRC;19320215;-;-;-;-6.7;0.0;-
GRC;19320216;-;-;-;-6.0;0.0;-
GRC;19320217;-;-;-;-7.3;0.0;-
GRC;19320218;-;-;-;-8.6;0.0;-
GRC;19320219;-;-;-;-9.5;0.0;-
GRC;19320220;-;-;-;-8.1;0.0;-
GRC;19320221;-;-;-;-7.3;0.0;-
GRC;19320222;-;-;-;-6.5;0.0;-
GRC;19320223;-;-;-;-5.0;0.0;-
GRC;19320224;-;-;-;-5.1;0.0;-
GRC;19320225;-;-;-;-4.5;0.0;-
GRC;19320226;-;-;-;-6.6;0.0;-
GRC;19320227;-;-;-;-8.1;0.0;-
GRC;19320228;-;-;-;-8.5;0.0;-
GRC;19320229;-;-;-;-5.6;0.0;-
GRC;19320301;-;-;-;-4.1;0.0;-
GRC;19320302;-;-;-;-1.4;0.0;-
GRC;19320303;-;-;-;-0.1;0.0;-
GRC;19320304;-;-;-;0.3;0.0;-
GRC;19320305;-;-;-;0.2;0.0;-
GRC;19320306;-;-;-;-1.3;0.0;-
GRC;19320307;-;-;-;-5.2;0.0;-
GRC;19320308;-;-;-;-4.4;0.0;-
GRC;19320309;-;-;-;-1.4;37.0;-
GRC;19320310;-;-;-;-3.6;0.0;-
GRC;19320311;-;-;-;-4.2;0.0;-
GRC;19320312;-;-;-;-6.2;22.1;-
GRC;19320313;-;-;-;-2.7;0.0;-
GRC;19320314;-;-;-;0.5;0.0;-
GRC;19320315;-;-;-;5.0;0.0;-
GRC;19320316;-;-;-;3.2;0.0;-
GRC;19320317;-;-;-;-1.0;0.0;-
GRC;19320318;-;-;-;-0.8;0.0;-
GRC;19320319;-;-;-;-2.1;0.0;-
GRC;19320320;-;-;-;-2.1;0.0;-
GRC;19320321;-;-;-;-3.1;0.0;-
GRC;19320322;-;-;-;-3.2;0.0;-
GRC;19320323;-;-;-;-4.8;0.0;-
GRC;19320324;-;-;-;-5.3;0.0;-
GRC;19320325;-;-;-;-4.3;0.0;-
GRC;19320326;-;-;-;-1.6;0.0;-
GRC;19320327;-;-;-;0.3;0.0;-
GRC;19320328;-;-;-;2.0;3.0;-
GRC;19320329;-;-;-;0.4;8.5;-
GRC;19320330;-;-;-;2.0;0.0;-
GRC;19320331;-;-;-;0.1;0.0;-
GRC;19320401;-;-;-;0.7;0.2;-
GRC;19320402;-;-;-;1.7;0.0;-
GRC;19320403;-;-;-;2.4;0.0;-
GRC;19320404;-;-;-;3.7;0.0;-
GRC;19320405;-;-;-;-0.3;20.0;-
GRC;19320406;-;-;-;-1.8;0.0;-
GRC;19320407;-;-;-;1.4;0.0;-
GRC;19320408;-;-;-;-2.6;5.0;-
GRC;19320409;-;-;-;-2.8;0.0;-
GRC;19320410;-;-;-;2.0;0.0;-
GRC;19320411;-;-;-;-1.1;0.0;-
GRC;19320412;-;-;-;-4.3;0.0;-
GRC;19320413;-;-;-;-4.7;0.0;-
GRC;19320414;-;-;-;-4.2;0.0;-
GRC;19320415;-;-;-;-2.2;0.0;-
GRC;19320416;-;-;-;0.0;0.0;-
GRC;19320417;-;-;-;1.0;0.5;-
GRC;19320418;-;-;-;-0.2;0.3;-
GRC;19320419;-;-;-;-0.3;0.0;-
GRC;19320420;-;-;-;-0.6;0.0;-
GRC;19320421;-;-;-;2.0;0.0;-
GRC;19320422;-;-;-;2.3;0.0;-
GRC;19320423;-;-;-;2.0;0.8;-
GRC;19320424;-;-;-;0.3;0.4;-
GRC;19320425;-;-;-;2.0;0.0;-
GRC;19320426;-;-;-;3.0;5.0;-
GRC;19320427;-;-;-;3.4;0.0;-
GRC;19320428;-;-;-;4.7;0.0;-
GRC;19320429;-;-;-;6.1;0.0;-
GRC;19320430;-;-;-;6.0;0.0;-
GRC;19320501;-;-;-;5.0;42.5;-
GRC;19320502;-;-;-;0.9;0.0;-
GRC;19320503;-;-;-;4.2;2.1;-
GRC;19320504;-;-;-;2.0;0.0;-
GRC;19320505;-;-;-;4.2;0.0;-
GRC;19320506;-;-;-;5.7;1.1;-
GRC;19320507;-;-;-;5.4;2.0;-
GRC;19320508;-;-;-;-0.2;5.3;-
GRC;19320509;-;-;-;-0.2;8.2;-
GRC;19320510;-;-;-;0.7;0.0;-
GRC;19320511;-;-;-;1.4;12.0;-
GRC;19320512;-;-;-;7.5;0.0;-
GRC;19320513;-;-;-;11.3;0.0;-
GRC;19320514;-;-;-;12.0;0.0;-
GRC;19320515;-;-;-;13.8;0.0;-
GRC;19320516;-;-;-;9.5;0.0;-
GRC;19320517;-;-;-;9.5;0.1;-
GRC;19320518;-;-;-;10.2;0.1;-
GRC;19320519;-;-;-;11.6;0.0;-
GRC;19320520;-;-;-;12.9;0.0;-
GRC;19320521;-;-;-;12.1;12.0;-
GRC;19320522;-;-;-;5.8;0.0;-
GRC;19320523;-;-;-;5.9;0.0;-
GRC;19320524;-;-;-;5.8;0.0;-
GRC;19320525;-;-;-;5.8;0.0;-
GRC;19320526;-;-;-;2.0;4.5;-
GRC;19320527;-;-;-;6.9;0.0;-
GRC;19320528;-;-;-;6.7;3.0;-
GRC;19320529;-;-;-;4.5;0.0;-
GRC;19320530;-;-;-;6.8;2.1;-
GRC;19320531;-;-;-;8.2;0.0;-
GRC;19320601;-;-;-;8.8;0.1;-
GRC;19320602;-;-;-;7.3;0.0;-
GRC;19320603;-;-;-;9.9;0.0;-
GRC;19320604;-;-;-;11.5;0.0;-
GRC;19320605;-;-;-;9.6;3.0;-
GRC;19320606;-;-;-;6.2;0.0;-
GRC;19320607;-;-;-;4.0;0.0;-
GRC;19320608;-;-;-;5.6;0.0;-
GRC;19320609;-;-;-;6.6;0.0;-
GRC;19320610;-;-;-;9.5;0.0;-
GRC;19320611;-;-;-;12.5;0.0;-
GRC;19320612;-;-;-;13.1;0.0;-
GRC;19320613;-;-;-;13.0;0.0;-
GRC;19320614;-;-;-;14.6;0.0;-
GRC;19320615;-;-;-;11.0;2.0;-
GRC;19320616;-;-;-;14.2;0.0;-
GRC;19320617;-;-;-;12.2;0.0;-
GRC;19320618;-;-;-;13.5;0.0;-
GRC;19320619;-;-;-;13.8;5.5;-
GRC;19320620;-;-;-;12.2;9.9;-
GRC;19320621;-;-;-;6.2;22.2;-
GRC;19320622;-;-;-;5.9;0.0;-
GRC;19320623;-;-;-;5.5;0.0;-
GRC;19320624;-;-;-;8.0;0.0;-
GRC;19320625;-;-;-;7.9;0.0;-
GRC;19320626;-;-;-;10.4;0.0;-
GRC;19320627;-;-;-;13.3;0.0;-
GRC;19320628;-;-;-;14.9;3.6;-
GRC;19320629;-;-;-;11.6;4.6;-
GRC;19320630;-;-;-;14.3;0.0;-
GRC;19320701;-;-;-;14.9;6.5;-
GRC;19320702;-;-;-;8.2;16.4;-
GRC;19320703;-;-;-;10.8;0.0;-
GRC;19320704;-;-;-;14.6;0.0;-
GRC;19320705;-;-;-;15.3;0.0;-
GRC;19320706;-;-;-;14.3;0.0;-
GRC;19320707;-;-;-;12.1;3.6;-
GRC;19320708;-;-;-;10.4;9.4;-
GRC;19320709;-;-;-;11.8;1.5;-
GRC;19320710;-;-;-;11.9;4.6;-
GRC;19320711;-;-;-;13.9;0.0;-
GRC;19320712;-;-;-;14.7;0.0;-
GRC;19320713;-;-;-;14.6;0.1;-
GRC;19320714;-;-;-;13.4;5.4;-
GRC;19320715;-;-;-;11.1;14.0;-
GRC;19320716;-;-;-;10.3;0.0;-
GRC;19320717;-;-;-;10.4;5.4;-
GRC;19320718;-;-;-;10.0;4.0;-
GRC;19320719;-;-;-;11.5;0.0;-
GRC;19320720;-;-;-;10.0;9.0;-
GRC;19320721;-;-;-;11.2;0.0;-
GRC;19320722;-;-;-;10.6;0.0;-
GRC;19320723;-;-;-;6.5;0.0;-
GRC;19320724;-;-;-;10.7;0.0;-
GRC;19320725;-;-;-;14.0;0.0;-
GRC;19320726;-;-;-;12.1;16.0;-
GRC;19320727;-;-;-;11.0;0.0;-
GRC;19320728;-;-;-;13.2;0.0;-
GRC;19320729;-;-;-;17.6;0.0;-
GRC;19320730;-;-;-;19.6;0.0;-
GRC;19320731;-;-;-;18.3;0.0;-
GRC;19320801;-;-;-;16.8;11.3;-
GRC;19320802;-;-;-;9.9;2.3;-
GRC;19320803;-;-;-;10.1;0.0;-
GRC;19320804;-;-;-;11.8;0.1;-
GRC;19320805;-;-;-;13.1;0.0;-
GRC;19320806;-;-;-;13.5;0.0;-
GRC;19320807;-;-;-;17.7;0.0;-
GRC;19320808;-;-;-;19.0;0.0;-
GRC;19320809;-;-;-;15.3;0.0;-
GRC;19320810;-;-;-;19.0;0.0;-
GRC;19320811;-;-;-;18.2;0.0;-
GRC;19320812;-;-;-;19.0;0.0;-
GRC;19320813;-;-;-;16.3;1.1;-
GRC;19320814;-;-;-;15.2;0.1;-
GRC;19320815;-;-;-;17.0;0.0;-
GRC;19320816;-;-;-;21.4;0.0;-
GRC;19320817;-;-;-;21.8;0.0;-
GRC;19320818;-;-;-;20.5;0.0;-
GRC;19320819;-;-;-;21.8;0.0;-
GRC;19320820;-;-;-;24.0;0.0;-
GRC;19320821;-;-;-;17.9;11.5;-
GRC;19320822;-;-;-;15.3;0.0;-
GRC;19320823;-;-;-;16.3;8.5;-
GRC;19320824;-;-;-;17.3;0.0;-
GRC;19320825;-;-;-;15.4;0.0;-
GRC;19320826;-;-;-;18.7;0.0;-
GRC;19320827;-;-;-;15.8;0.2;-
GRC;19320828;-;-;-;15.9;0.0;-
GRC;19320829;-;-;-;14.8;0.0;-
GRC;19320830;-;-;-;17.0;11.5;-
GRC;19320831;-;-;-;13.6;0.0;-
GRC;19320901;-;-;-;13.4;0.0;-
GRC;19320902;-;-;-;13.1;0.0;-
GRC;19320903;-;-;-;14.7;0.0;-
GRC;19320904;-;-;-;12.8;0.0;-
GRC;19320905;-;-;-;13.5;0.0;-
GRC;19320906;-;-;-;15.2;0.0;-
GRC;19320907;-;-;-;13.3;0.0;-
GRC;19320908;-;-;-;13.1;0.0;-
GRC;19320909;-;-;-;-;0.0;-
GRC;19320910;-;-;-;-;0.0;-
GRC;19320911;-;-;-;-;0.0;-
GRC;19320912;-;-;-;-;0.0;-
GRC;19320913;-;-;-;-;0.0;-
GRC;19320914;-;-;-;-;0.0;-
GRC;19320915;-;-;-;-;0.0;-
GRC;19320916;-;-;-;-;0.0;-
GRC;19320917;-;-;-;-;0.0;-
GRC;19320918;-;-;-;-;0.0;-
GRC;19320919;-;-;-;-;0.0;-
GRC;19320920;-;-;-;14.4;0.0;-
GRC;19320921;-;-;-;15.0;6.1;-
GRC;19320922;-;-;-;11.5;0.0;-
GRC;19320923;-;-;-;12.9;0.0;-
GRC;19320924;-;-;-;13.9;0.0;-
GRC;19320925;-;-;-;12.9;0.0;-
GRC;19320926;-;-;-;11.1;0.0;-
GRC;19320927;-;-;-;11.5;0.0;-
GRC;19320928;-;-;-;7.0;0.0;-
GRC;19320929;-;-;-;10.0;16.4;-
GRC;19320930;-;-;-;8.3;0.0;-
GRC;19321001;-;-;-;8.6;0.0;-
GRC;19321002;-;-;-;6.7;0.0;-
GRC;19321003;-;-;-;6.5;0.4;-
GRC;19321004;-;-;-;4.9;0.0;-
GRC;19321005;-;-;-;5.8;0.0;-
GRC;19321006;-;-;-;10.8;0.0;-
GRC;19321007;-;-;-;6.1;0.4;-
GRC;19321008;-;-;-;7.1;0.0;-
GRC;19321009;-;-;-;6.9;0.3;-
GRC;19321010;-;-;-;4.2;0.0;-
GRC;19321011;-;-;-;3.2;0.0;-
GRC;19321012;-;-;-;2.2;0.0;-
GRC;19321013;-;-;-;4.8;0.0;-
GRC;19321014;-;-;-;4.7;2.6;-
GRC;19321015;-;-;-;3.6;0.0;-
GRC;19321016;-;-;-;2.9;0.0;-
GRC;19321017;-;-;-;4.9;0.0;-
GRC;19321018;-;-;-;4.7;0.0;-
GRC;19321019;-;-;-;5.0;0.0;-
GRC;19321020;-;-;-;6.6;0.0;-
GRC;19321021;-;-;-;7.0;0.0;-
GRC;19321022;-;-;-;10.5;0.0;-
GRC;19321023;-;-;-;6.5;0.0;-
GRC;19321024;-;-;-;6.5;0.0;-
GRC;19321025;-;-;-;0.5;0.0;-
GRC;19321026;-;-;-;3.0;40.1;-
GRC;19321027;-;-;-;4.0;0.0;-
GRC;19321028;-;-;-;0.0;0.0;-
GRC;19321029;-;-;-;-2.5;0.0;-
GRC;19321030;-;-;-;-1.5;8.1;-
GRC;19321031;-;-;-;-3.4;0.3;-
GRC;19321101;-;-;-;-;0.0;-
GRC;19321102;-;-;-;-;0.0;-
GRC;19321103;-;-;-;-;0.0;-
GRC;19321104;-;-;-;-;0.0;-
GRC;19321105;-;-;-;-;0.0;-
GRC;19321106;-;-;-;-;0.0;-
GRC;19321107;-;-;-;-;0.0;-
GRC;19321108;-;-;-;-;0.0;-
GRC;19321109;-;-;-;-;0.0;-
GRC;19321110;-;-;-;-;0.0;-
GRC;19321111;-;-;-;-;0.0;-
GRC;19321112;-;-;-;-;0.0;-
GRC;19321113;-;-;-;-;0.0;-
GRC;19321114;-;-;-;-;0.0;-
GRC;19321115;-;-;-;-;0.0;-
GRC;19321116;-;-;-;-;0.0;-
GRC;19321117;-;-;-;-;0.0;-
GRC;19321118;-;-;-;-;0.0;-
GRC;19321119;-;-;-;-;0.0;-
GRC;19321120;-;-;-;-;0.0;-
GRC;19321121;-;-;-;-;0.0;-
GRC;19321122;-;-;-;-;0.0;-
GRC;19321123;-;-;-;-;0.0;-
GRC;19321124;-;-;-;-;0.0;-
GRC;19321125;-;-;-;-;0.0;-
GRC;19321126;-;-;-;-;0.0;-
GRC;19321127;-;-;-;-;0.0;-
GRC;19321128;-;-;-;-;0.0;-
GRC;19321129;-;-;-;-;0.0;-
GRC;19321130;-;-;-;-;0.0;-
GRC;19321201;-;-;-;1.6;1.7;-
GRC;19321202;-;-;-;2.2;0.0;-
GRC;19321203;-;-;-;2.9;0.0;-
GRC;19321204;-;-;-;1.3;0.0;-
GRC;19321205;-;-;-;-1.7;0.0;-
GRC;19321206;-;-;-;-1.1;0.0;-
GRC;19321207;-;-;-;-2.5;0.0;-
GRC;19321208;-;-;-;-5.3;10.4;-
GRC;19321209;-;-;-;2.3;0.0;-
GRC;19321210;-;-;-;-0.3;0.0;-
GRC;19321211;-;-;-;2.3;0.0;-
GRC;19321212;-;-;-;2.2;0.0;-
GRC;19321213;-;-;-;4.1;0.0;-
GRC;19321214;-;-;-;4.2;0.0;-
GRC;19321215;-;-;-;3.5;0.0;-
GRC;19321216;-;-;-;4.1;0.0;-
GRC;19321217;-;-;-;5.9;0.0;-
GRC;19321218;-;-;-;6.1;0.0;-
GRC;19321219;-;-;-;4.9;0.0;-
GRC;19321220;-;-;-;3.3;0.0;-
GRC;19321221;-;-;-;2.5;0.0;-
GRC;19321222;-;-;-;2.4;0.0;-
GRC;19321223;-;-;-;1.1;0.0;-
GRC;19321224;-;-;-;0.2;0.0;-
GRC;19321225;-;-;-;0.3;0.0;-
GRC;19321226;-;-;-;-0.2;0.0;-
GRC;19321227;-;-;-;-1.0;0.0;-
GRC;19321228;-;-;-;-4.1;0.0;-
GRC;19321229;-;-;-;-3.8;0.0;-
GRC;19321230;-;-;-;-3.3;0.0;-
GRC;19321231;-;-;-;-5.3;0.0;-
GRC;19330101;-;-;-;-4.1;0.0;-
GRC;19330102;-;-;-;-3.5;0.0;-
GRC;19330103;-;-;-;-3.0;0.0;-
GRC;19330104;-;-;-;-3.1;0.0;-
GRC;19330105;-;-;-;-4.9;0.0;-
GRC;19330106;-;-;-;-4.5;0.0;-
GRC;19330107;-;-;-;-4.8;0.0;-
GRC;19330108;-;-;-;-5.9;0.0;-
GRC;19330109;-;-;-;-6.2;0.0;-
GRC;19330110;-;-;-;-7.3;0.0;-
GRC;19330111;-;-;-;-10.4;0.0;-
GRC;19330112;-;-;-;-7.0;0.0;-
GRC;19330113;-;-;-;-7.5;0.0;-
GRC;19330114;-;-;-;-8.1;0.0;-
GRC;19330115;-;-;-;-6.5;0.5;-
GRC;19330116;-;-;-;-7.2;0.0;-
GRC;19330117;-;-;-;-5.7;0.5;-
GRC;19330118;-;-;-;-3.2;3.7;-
GRC;19330119;-;-;-;-4.4;0.0;-
GRC;19330120;-;-;-;-6.6;0.0;-
GRC;19330121;-;-;-;-10.0;0.0;-
GRC;19330122;-;-;-;-7.7;0.0;-
GRC;19330123;-;-;-;-9.0;0.0;-
GRC;19330124;-;-;-;-9.5;0.0;-
GRC;19330125;-;-;-;-5.4;0.0;-
GRC;19330126;-;-;-;-4.4;0.0;-
GRC;19330127;-;-;-;-4.2;0.0;-
GRC;19330128;-;-;-;-4.8;0.0;-
GRC;19330129;-;-;-;-2.0;2.0;-
GRC;19330130;-;-;-;-1.5;3.5;-
GRC;19330131;-;-;-;-3.2;0.0;-
GRC;19330201;-;-;-;-0.2;0.0;-
GRC;19330202;-;-;-;4.8;20.0;-
GRC;19330203;-;-;-;-1.0;0.3;-
GRC;19330204;-;-;-;1.5;0.0;-
GRC;19330205;-;-;-;2.5;0.0;-
GRC;19330206;-;-;-;1.9;0.0;-
GRC;19330207;-;-;-;-2.0;7.8;-
GRC;19330208;-;-;-;1.7;8.2;-
GRC;19330209;-;-;-;3.0;0.0;-
GRC;19330210;-;-;-;1.6;4.3;-
GRC;19330211;-;-;-;-0.4;0.1;-
GRC;19330212;-;-;-;0.7;0.0;-
GRC;19330213;-;-;-;-2.8;0.0;-
GRC;19330214;-;-;-;0.6;0.0;-
GRC;19330215;-;-;-;-4.3;0.0;-
GRC;19330216;-;-;-;-5.7;0.7;-
GRC;19330217;-;-;-;-5.5;1.8;-
GRC;19330218;-;-;-;-8.1;0.3;-
GRC;19330219;-;-;-;-7.7;0.0;-
GRC;19330220;-;-;-;-6.7;4.2;-
GRC;19330221;-;-;-;-9.0;0.0;-
GRC;19330222;-;-;-;-8.8;2.9;-
GRC;19330223;-;-;-;-9.7;0.0;-
GRC;19330224;-;-;-;-9.0;0.0;-
GRC;19330225;-;-;-;-9.4;0.0;-
GRC;19330226;-;-;-;-5.9;0.0;-
GRC;19330227;-;-;-;-0.1;0.0;-
GRC;19330228;-;-;-;0.1;0.0;-
GRC;19330301;-;-;-;1.2;0.0;-
GRC;19330302;-;-;-;0.9;0.0;-
GRC;19330303;-;-;-;2.6;0.0;-
GRC;19330304;-;-;-;2.7;2.8;-
GRC;19330305;-;-;-;0.1;0.0;-
GRC;19330306;-;-;-;0.0;0.0;-
GRC;19330307;-;-;-;2.1;1.9;-
GRC;19330308;-;-;-;0.6;0.0;-
GRC;19330309;-;-;-;0.9;0.0;-
GRC;19330310;-;-;-;2.2;0.0;-
GRC;19330311;-;-;-;0.8;0.0;-
GRC;19330312;-;-;-;0.9;0.0;-
GRC;19330313;-;-;-;0.7;0.0;-
GRC;19330314;-;-;-;0.8;0.0;-
GRC;19330315;-;-;-;1.5;0.0;-
GRC;19330316;-;-;-;1.1;0.0;-
GRC;19330317;-;-;-;1.4;2.0;-
