stn;time;ths200dx;ths200dn;ths200d0;rre150d0;hto000d0;hns000d0
SAM;19870711;20.0;0.0;11.5;0.0;0;0
SAM;19870712;22.4;4.4;14.0;0.0;0;0
SAM;19870713;22.1;4.7;13.9;0.0;0;0
SAM;19870714;22.8;7.9;14.7;4.7;0;0
SAM;19870715;22.4;8.8;14.4;5.1;0;0
SAM;19870716;17.5;8.4;11.8;8.8;0;0
SAM;19870717;14.8;9.4;11.4;17.1;0;0
SAM;19870718;13.3;7.5;11.1;33.3;0;0
SAM;19870719;9.2;4.1;7.0;13.7;0;0
SAM;19870720;16.3;5.7;10.6;6.3;0;0
SAM;19870721;12.5;6.6;8.5;16.1;0;0
SAM;19870722;14.7;5.9;9.6;2.2;0;0
SAM;19870723;18.2;8.9;12.1;7.1;0;0
SAM;19870724;19.9;7.7;13.6;0.6;0;0
SAM;19870725;19.2;6.3;11.8;0.4;0;0
SAM;19870726;12.9;0.5;8.0;0.0;0;0
SAM;19870727;16.1;-2.9;7.5;1.2;0;0
SAM;19870728;14.3;6.2;9.5;0.0;0;0
SAM;19870729;18.1;5.8;11.6;2.7;0;0
SAM;19870730;13.3;8.2;9.5;7.4;0;0
SAM;19870731;15.7;2.2;9.5;0.0;0;0
SAM;19870801;16.8;2.4;10.4;0.0;0;0
SAM;19870802;15.1;7.7;10.8;1.0;0;0
SAM;19870803;20.9;8.4;14.0;0.0;0;0
SAM;19870804;18.6;3.8;11.3;0.5;0;0
SAM;19870805;9.1;-2.3;5.1;0.2;0;0
SAM;19870806;12.1;-4.4;5.2;0.0;0;0
SAM;19870807;13.8;5.6;8.6;0.0;0;0
SAM;19870808;17.7;1.1;9.9;0.0;0;0
SAM;19870809;15.6;5.0;9.8;0.2;0;0
SAM;19870810;16.3;2.5;9.8;0.0;0;0
SAM;19870811;19.1;0.9;9.9;0.0;0;0
SAM;19870812;15.6;4.6;10.8;0.0;0;0
SAM;19870813;20.4;3.9;11.7;0.0;0;0
SAM;19870814;23.4;4.4;13.9;0.4;0;0
SAM;19870815;19.7;8.4;13.6;1.6;0;0
SAM;19870816;20.6;2.6;11.9;0.0;0;0
SAM;19870817;25.1;2.8;14.4;0.0;0;0
SAM;19870818;17.1;7.6;13.0;0.0;0;0
SAM;19870819;20.2;3.1;12.4;0.0;0;0
SAM;19870820;21.9;2.0;11.9;0.0;0;0
SAM;19870821;23.1;4.9;13.6;0.0;0;0
SAM;19870822;20.8;3.9;13.0;0.0;0;0
SAM;19870823;19.9;4.8;11.5;25.8;0;0
SAM;19870824;12.6;8.9;9.5;45.0;0;0
SAM;19870825;11.5;4.4;7.3;10.3;0;0
SAM;19870826;14.2;4.3;8.1;0.0;0;0
SAM;19870827;10.0;4.4;7.6;1.0;0;0
SAM;19870828;13.8;0.3;7.5;0.0;0;0
SAM;19870829;19.4;-1.6;9.1;0.0;0;0
SAM;19870830;20.5;1.1;10.3;0.0;0;0
SAM;19870831;22.2;1.2;11.5;0.0;0;0
SAM;19870901;20.6;2.3;12.3;6.3;0;0
SAM;19870902;18.7;5.6;11.3;0.4;0;0
SAM;19870903;17.0;9.5;11.9;4.5;0;0
SAM;19870904;16.4;9.8;11.6;3.7;0;0
SAM;19870905;15.2;7.3;10.8;8.6;0;0
SAM;19870906;12.7;-1.5;7.0;0.0;0;0
SAM;19870907;19.2;-1.8;8.3;0.0;0;0
SAM;19870908;15.3;1.0;7.9;0.0;0;0
SAM;19870909;16.5;1.3;8.1;0.0;0;0
SAM;19870910;16.8;3.7;10.3;0.0;0;0
SAM;19870911;19.0;1.8;9.9;0.0;0;0
SAM;19870912;20.5;1.3;9.7;0.4;0;0
SAM;19870913;23.0;2.9;12.7;0.0;0;0
SAM;19870914;24.0;4.0;14.1;0.0;0;0
SAM;19870915;23.7;5.0;13.8;0.0;0;0
SAM;19870916;24.1;2.5;11.8;0.0;0;0
SAM;19870917;24.7;2.3;11.5;0.0;0;0
SAM;19870918;23.6;0.3;11.6;0.0;0;0
SAM;19870919;22.2;1.2;10.5;0.0;0;0
SAM;19870920;21.7;1.7;10.5;0.0;0;0
SAM;19870921;20.5;0.2;10.1;0.0;0;0
SAM;19870922;19.4;1.9;11.3;0.0;0;0
SAM;19870923;18.5;5.8;11.5;10.5;0;0
SAM;19870924;15.5;2.6;9.2;0.0;0;0
SAM;19870925;15.7;4.5;9.1;3.4;0;0
SAM;19870926;11.9;9.2;10.3;23.1;0;0
SAM;19870927;10.4;-1.9;6.7;4.5;0;0
SAM;19870928;13.4;-4.3;3.3;0.0;0;0
SAM;19870929;11.1;-5.1;2.7;0.0;0;0
SAM;19870930;9.9;-2.2;2.5;0.0;0;0
SAM;19871001;9.5;-5.0;2.3;0.0;0;0
SAM;19871002;9.7;-5.6;2.0;0.0;0;0
SAM;19871003;6.9;1.6;3.5;0.0;0;0
SAM;19871004;8.2;3.1;5.7;0.0;0;0
SAM;19871005;9.8;5.0;6.8;1.9;0;0
SAM;19871006;11.4;6.3;8.1;7.6;0;0
SAM;19871007;12.5;4.7;7.2;0.1;0;0
SAM;19871008;8.2;1.1;5.9;0.6;0;0
SAM;19871009;11.5;-1.7;3.3;0.0;0;0
SAM;19871010;12.0;-2.7;6.0;6.1;0;0
SAM;19871011;12.4;5.6;7.0;18.6;0;0
SAM;19871012;6.1;-0.6;3.3;4.5;0;0
SAM;19871013;9.4;-6.0;0.0;0.0;0;0
SAM;19871014;6.4;-3.0;2.8;0.7;0;0
SAM;19871015;8.9;3.7;5.8;1.0;0;0
SAM;19871016;13.4;3.2;8.1;0.0;0;0
SAM;19871017;14.4;0.8;6.3;10.0;0;0
SAM;19871018;9.4;-5.6;1.6;0.0;0;0
SAM;19871019;12.6;-8.1;0.0;0.0;0;0
SAM;19871020;13.9;-6.1;2.2;0.0;0;0
SAM;19871021;12.1;-3.3;4.3;0.0;0;0
SAM;19871022;10.1;0.4;3.7;0.0;0;0
SAM;19871023;6.0;1.7;3.7;6.6;0;0
SAM;19871024;12.8;-1.8;4.4;2.1;0;0
SAM;19871025;8.3;4.2;5.7;0.0;0;0
SAM;19871026;12.7;1.9;7.2;0.0;0;0
SAM;19871027;16.6;-1.5;6.1;0.0;0;0
SAM;19871028;9.4;4.5;5.6;0.0;0;0
SAM;19871029;8.9;0.3;5.1;0.0;0;0
SAM;19871030;14.3;-2.1;5.6;0.0;0;0
SAM;19871031;15.3;-4.6;2.4;0.0;0;0
SAM;19871101;13.9;-5.8;3.4;1.3;0;0
SAM;19871102;9.9;-2.2;3.7;0.0;0;0
SAM;19871103;8.6;-6.2;-0.4;0.0;0;0
SAM;19871104;9.9;-7.3;-1.8;0.0;0;0
SAM;19871105;12.6;-9.2;-1.9;0.0;0;0
SAM;19871106;14.6;-9.7;-1.4;0.0;0;0
SAM;19871107;14.3;-10.0;-1.8;0.0;0;0
SAM;19871108;10.0;-10.8;-1.4;0.0;0;0
SAM;19871109;8.2;-2.7;1.1;0.0;0;0
SAM;19871110;6.7;-3.0;2.0;0.0;0;0
SAM;19871111;7.4;-8.1;0.7;0.0;0;0
SAM;19871112;6.1;-7.9;-0.4;0.0;0;0
SAM;19871113;3.5;0.0;1.8;7.7;0;0
SAM;19871114;2.4;-6.5;-1.3;0.2;0;0
SAM;19871115;1.7;-12.3;-6.4;0.0;0;0
SAM;19871116;5.5;-7.1;-1.2;0.2;0;1
SAM;19871117;4.6;-6.1;-0.9;0.0;1;0
SAM;19871118;4.2;-7.4;-0.5;0.0;0;0
SAM;19871119;7.8;-9.6;-2.2;0.0;0;0
SAM;19871120;5.2;-3.9;-1.4;0.9;0;3
SAM;19871121;-2.1;-3.9;-3.8;3.5;3;9
SAM;19871122;-2.6;-10.3;-6.2;0.0;12;1
SAM;19871123;-2.0;-7.4;-5.5;0.1;11;0
SAM;19871124;0.0;-11.2;-2.8;15.0;11;27
SAM;19871125;-0.1;-7.7;-3.3;0.7;35;3
SAM;19871126;-2.1;-18.5;-9.6;0.0;38;0
SAM;19871127;-2.4;-19.0;-10.4;0.0;35;0
SAM;19871128;-2.6;-10.6;-6.3;0.3;31;2
SAM;19871129;-4.0;-8.4;-5.9;0.0;32;0
SAM;19871130;-5.0;-6.1;-6.2;0.0;30;0
SAM;19871201;-3.5;-9.8;-7.3;0.0;29;0
SAM;19871202;-4.1;-15.2;-10.0;0.0;28;0
SAM;19871203;-4.3;-13.0;-9.6;0.0;27;0
SAM;19871204;-1.3;-7.7;-4.9;0.0;24;0
SAM;19871205;1.7;-2.8;-1.2;2.8;21;3
SAM;19871206;1.8;-1.4;-0.2;3.4;22;3
SAM;19871207;0.8;-13.3;-4.9;0.1;23;0
SAM;19871208;-3.1;-16.7;-9.5;0.0;20;0
SAM;19871209;-5.2;-12.4;-8.5;0.0;19;0
SAM;19871210;-7.7;-23.4;-14.5;0.0;18;0
SAM;19871211;-4.7;-25.4;-17.0;0.0;18;0
SAM;19871212;-4.1;-22.3;-14.9;0.0;18;0
SAM;19871213;-2.8;-20.2;-14.0;0.0;18;0
SAM;19871214;-3.6;-15.7;-10.7;0.0;18;0
SAM;19871215;-2.0;-16.5;-9.2;0.0;18;0
SAM;19871216;2.1;-11.9;-3.7;0.1;18;1
SAM;19871217;8.4;-3.7;1.3;0.4;18;0
SAM;19871218;3.6;0.2;1.2;0.7;17;0
SAM;19871219;5.5;-0.9;2.4;1.0;15;0
SAM;19871220;4.5;-2.3;1.0;0.0;14;0
SAM;19871221;6.3;-2.0;0.9;0.0;14;0
SAM;19871222;4.4;-9.2;-3.2;0.0;14;0
SAM;19871223;0.6;-12.8;-7.7;0.0;14;0
SAM;19871224;-0.6;-14.0;-9.4;0.0;14;0
SAM;19871225;-0.8;-14.7;-8.8;0.0;14;0
SAM;19871226;-0.1;-14.1;-8.5;0.0;14;0
SAM;19871227;4.0;-10.2;-4.5;0.0;14;0
SAM;19871228;4.5;-8.7;-3.4;0.0;14;0
SAM;19871229;3.6;-11.6;-5.9;0.0;14;0
SAM;19871230;4.5;-10.9;-5.1;0.0;14;0
SAM;19871231;5.1;-10.4;-3.5;0.0;14;0
SAM;19880101;2.8;-9.8;-2.9;0.0;14;0
SAM;19880102;3.7;-10.5;-2.3;0.6;13;2
SAM;19880103;1.8;-11.6;-2.2;0.0;15;0
SAM;19880104;-1.9;-13.9;-7.3;0.0;15;0
SAM;19880105;3.7;-11.5;-4.7;0.0;15;0
SAM;19880106;4.7;-6.1;-0.8;9.0;15;15
SAM;19880107;0.6;-10.3;-3.3;0.9;28;3
SAM;19880108;-7.5;-22.7;-15.4;0.0;31;0
SAM;19880109;-8.9;-28.4;-20.2;0.0;31;0
SAM;19880110;-5.6;-26.4;-15.5;0.0;31;0
SAM;19880111;3.7;-7.8;-2.0;0.0;31;0
SAM;19880112;-1.8;-19.5;-11.7;0.0;31;0
SAM;19880113;-0.7;-20.7;-8.7;0.0;31;0
SAM;19880114;0.6;-2.5;-1.3;1.7;31;6
SAM;19880115;3.2;-8.2;-1.5;0.8;37;0
SAM;19880116;1.0;-14.9;-8.0;0.0;34;0
SAM;19880117;2.7;-15.4;-5.6;0.0;34;0
SAM;19880118;1.8;-8.3;-1.7;0.0;34;0
SAM;19880119;3.6;-8.7;-1.5;0.0;34;0
SAM;19880120;1.8;-12.1;-3.2;0.1;33;1
SAM;19880121;0.5;-9.1;-4.0;0.0;34;0
SAM;19880122;-0.5;-17.2;-7.5;0.0;34;0
SAM;19880123;-4.4;-15.0;-7.7;0.5;34;1
SAM;19880124;-1.6;-10.9;-6.0;0.0;35;0
SAM;19880125;-0.8;-7.0;-2.8;5.4;35;11
SAM;19880126;1.3;-18.4;-8.0;0.0;46;0
SAM;19880127;2.5;-17.9;-8.2;0.0;45;0
SAM;19880128;3.3;-11.0;-1.5;9.4;43;13
SAM;19880129;2.2;-2.0;0.3;3.9;53;8
SAM;19880130;-1.7;-10.1;-4.8;0.9;61;1
SAM;19880131;-2.4;-18.5;-8.4;0.9;62;1
SAM;19880201;-1.6;-23.7;-10.6;5.9;62;10
SAM;19880202;2.2;-16.6;-5.5;0.0;71;0
SAM;19880203;2.5;-20.3;-8.5;0.0;70;0
SAM;19880204;-0.2;-18.7;-7.6;0.0;70;1
SAM;19880205;0.8;-12.2;-5.5;0.0;70;0
SAM;19880206;1.0;-10.4;-2.6;7.8;64;15
SAM;19880207;-0.2;-10.8;-2.4;8.5;75;19
SAM;19880208;-3.0;-15.5;-5.9;0.1;91;2
SAM;19880209;-1.0;-17.7;-6.1;0.2;89;1
SAM;19880210;-1.9;-12.2;-7.6;0.8;87;0
SAM;19880211;-2.0;-17.1;-6.3;1.2;82;3
SAM;19880212;-0.7;-7.6;-4.8;1.4;83;6
SAM;19880213;-4.4;-27.1;-12.5;0.0;86;0
SAM;19880214;1.8;-28.5;-15.7;0.0;82;0
SAM;19880215;1.2;-25.3;-13.1;0.0;80;0
SAM;19880216;5.9;-23.6;-10.9;0.0;78;0
SAM;19880217;7.0;-21.2;-5.9;0.0;76;0
SAM;19880218;2.8;-17.9;-5.7;0.0;73;0
SAM;19880219;1.2;-7.3;-2.5;0.0;71;0
SAM;19880220;-0.3;-14.4;-5.5;0.0;71;0
SAM;19880221;1.1;-23.3;-12.4;0.0;71;0
SAM;19880222;5.0;-19.3;-8.8;0.0;69;0
SAM;19880223;0.8;-20.2;-7.9;0.2;68;3
SAM;19880224;-3.8;-14.7;-8.5;0.0;69;0
SAM;19880225;-7.3;-12.7;-9.5;0.0;66;0
SAM;19880226;-7.0;-15.2;-11.2;0.0;66;0
SAM;19880227;-5.5;-14.1;-8.4;0.0;65;0
SAM;19880228;0.8;-17.8;-7.2;0.0;64;0
SAM;19880229;-4.0;-12.2;-7.4;0.0;63;0
SAM;19880301;-6.1;-13.3;-9.5;0.0;62;0
SAM;19880302;-4.7;-16.8;-9.8;0.0;62;0
SAM;19880303;-1.8;-26.0;-12.9;0.0;61;0
SAM;19880304;0.9;-22.4;-9.8;0.0;61;0
SAM;19880305;-1.9;-13.5;-6.9;0.0;60;0
SAM;19880306;-1.8;-22.4;-8.7;0.0;60;0
SAM;19880307;-2.2;-12.9;-6.9;2.8;60;6
SAM;19880308;-7.1;-10.3;-8.7;0.4;66;0
SAM;19880309;-5.3;-20.0;-10.8;0.0;65;0
SAM;19880310;0.0;-28.1;-14.3;0.0;65;0
SAM;19880311;0.5;-11.8;-5.4;0.0;64;0
SAM;19880312;3.5;-4.4;-0.6;0.0;64;0
SAM;19880313;6.4;-9.9;-0.6;0.0;62;0
SAM;19880314;4.3;-12.1;-2.1;0.0;61;0
SAM;19880315;6.9;-9.6;0.4;0.0;61;0
SAM;19880316;3.4;-0.8;1.0;0.9;59;1
SAM;19880317;2.6;-5.7;-0.7;0.0;58;0
SAM;19880318;-0.6;-7.0;-3.3;3.0;56;2
SAM;19880319;7.2;-18.0;-3.0;0.0;56;0
SAM;19880320;8.7;-3.5;1.6;0.0;55;0
SAM;19880321;5.6;-2.2;1.8;3.3;54;1
SAM;19880322;1.8;-2.6;-0.4;0.2;52;0
SAM;19880323;5.3;-7.6;-1.3;12.0;51;15
SAM;19880324;3.1;-3.2;-1.4;0.7;65;1
SAM;19880325;4.7;-3.0;0.3;2.9;58;1
SAM;19880326;6.3;-5.4;-0.7;0.0;57;1
SAM;19880327;1.1;-6.1;-3.4;1.1;56;2
SAM;19880328;5.4;-9.2;-3.9;0.4;57;0
SAM;19880329;3.8;-11.5;-2.8;0.3;56;1
SAM;19880330;2.2;-2.4;-0.4;5.0;55;6
SAM;19880331;0.7;-6.4;-2.2;0.6;61;0
SAM;19880401;2.7;-10.9;-4.0;0.0;57;0
SAM;19880402;3.6;-15.4;-4.6;0.0;56;0
SAM;19880403;3.3;-6.7;-1.4;0.0;55;0
SAM;19880404;4.3;-1.7;0.3;0.2;53;0
SAM;19880405;6.7;-2.3;1.6;0.0;51;0
SAM;19880406;8.4;-2.5;1.2;5.2;49;3
SAM;19880407;8.6;-1.0;1.8;0.6;50;0
SAM;19880408;5.8;-1.9;1.4;0.1;45;0
SAM;19880409;7.3;-6.3;1.3;0.2;43;0
SAM;19880410;6.5;-5.3;1.5;0.0;42;0
SAM;19880411;7.6;-8.5;0.2;0.0;40;0
SAM;19880412;5.2;-3.7;0.4;5.2;40;1
SAM;19880413;4.2;0.4;1.8;0.3;37;0
SAM;19880414;7.7;-7.4;0.2;0.0;35;0
SAM;19880415;8.7;-10.1;0.6;0.0;34;0
SAM;19880416;8.8;-2.0;3.2;0.0;32;0
SAM;19880417;8.2;-3.1;2.1;0.0;20;0
SAM;19880418;13.0;-4.0;3.7;0.0;9;0
SAM;19880419;13.1;-5.5;4.5;0.0;3;0
SAM;19880420;8.8;-1.9;3.9;0.2;0;0
SAM;19880421;10.7;-1.2;4.0;0.1;0;0
SAM;19880422;13.3;-3.4;3.8;0.0;0;0
SAM;19880423;13.3;-4.1;4.6;0.0;0;0
SAM;19880424;12.5;1.0;5.0;0.0;0;0
SAM;19880425;12.1;2.3;5.5;0.0;0;0
SAM;19880426;11.6;-0.2;5.1;0.0;0;0
SAM;19880427;9.3;-1.1;3.8;0.0;0;0
SAM;19880428;8.9;-1.8;3.4;0.0;0;0
SAM;19880429;9.6;2.1;4.9;2.1;0;0
SAM;19880430;11.6;1.2;5.2;0.1;0;0
SAM;19880501;9.7;1.8;5.0;0.1;0;0
SAM;19880502;8.7;2.4;4.4;15.6;0;1
SAM;19880503;8.3;0.9;2.7;5.0;1;0
SAM;19880504;10.2;2.2;4.6;0.8;0;0
SAM;19880505;13.8;0.3;6.3;0.0;0;0
SAM;19880506;17.0;-2.7;7.3;0.0;0;0
SAM;19880507;18.8;1.9;10.1;0.0;0;0
SAM;19880508;17.0;5.9;9.7;0.0;0;0
SAM;19880509;18.3;2.4;9.4;1.7;0;0
SAM;19880510;13.2;5.2;8.3;8.7;0;0
SAM;19880511;12.0;5.1;7.6;0.1;0;0
SAM;19880512;14.1;6.1;7.9;0.7;0;0
SAM;19880513;12.3;5.8;7.8;0.0;0;0
SAM;19880514;13.8;1.5;8.1;0.0;0;0
SAM;19880515;14.4;0.7;7.9;3.9;0;0
SAM;19880516;14.5;6.1;9.3;0.2;0;0
SAM;19880517;13.1;6.2;8.2;1.3;0;0
SAM;19880518;11.3;5.8;7.1;8.7;0;0
SAM;19880519;8.9;3.6;5.5;8.0;0;0
SAM;19880520;6.9;3.3;5.2;0.9;0;0
SAM;19880521;7.8;-2.9;3.7;0.0;0;0
SAM;19880522;13.4;-6.4;4.3;0.0;0;0
SAM;19880523;15.6;-1.6;7.3;0.0;0;0
SAM;19880524;20.0;-1.5;8.4;0.0;0;0
SAM;19880525;19.4;0.9;10.5;0.0;0;0
SAM;19880526;15.2;5.5;9.3;1.9;0;0
SAM;19880527;11.9;3.6;7.4;1.5;0;0
SAM;19880528;10.2;0.3;6.3;0.0;0;0
SAM;19880529;11.5;3.7;6.5;2.1;0;0
SAM;19880530;14.0;4.4;7.7;0.2;0;0
SAM;19880531;12.9;3.2;7.4;5.8;0;0
SAM;19880601;12.0;3.0;6.3;0.0;0;0
SAM;19880602;13.8;1.7;7.4;0.0;0;0
SAM;19880603;18.8;-1.3;9.6;0.0;0;0
SAM;19880604;14.9;4.2;9.9;8.8;0;0
SAM;19880605;3.4;0.8;1.2;17.5;0;0
SAM;19880606;6.2;0.6;2.6;0.2;2;0
SAM;19880607;8.6;1.2;4.0;0.9;0;0
SAM;19880608;12.1;-0.4;5.8;0.0;0;0
SAM;19880609;17.0;-3.5;7.4;0.0;0;0
SAM;19880610;17.7;-0.6;9.1;0.0;0;0
SAM;19880611;16.9;7.2;10.2;11.0;0;0
SAM;19880612;15.7;6.1;9.1;3.9;0;0
SAM;19880613;16.4;2.5;10.4;0.0;0;0
SAM;19880614;16.9;4.3;10.0;2.7;0;0
SAM;19880615;17.1;4.5;9.4;0.7;0;0
SAM;19880616;19.7;1.5;9.9;11.7;0;0
SAM;19880617;16.0;3.7;9.1;0.3;0;0
SAM;19880618;13.2;2.0;7.5;0.5;0;0
SAM;19880619;15.0;2.0;9.0;0.5;0;0
SAM;19880620;14.8;4.3;9.5;0.1;0;0
SAM;19880621;15.6;2.1;9.5;0.0;0;0
SAM;19880622;15.9;3.2;9.8;0.0;0;0
SAM;19880623;17.0;1.6;9.2;0.0;0;0
SAM;19880624;17.7;-2.4;8.7;0.0;0;0
SAM;19880625;16.9;1.4;9.1;6.8;0;0
SAM;19880626;13.3;6.8;8.6;6.7;0;0
SAM;19880627;15.9;2.9;9.6;0.3;0;0
SAM;19880628;16.5;5.9;10.3;0.0;0;0
SAM;19880629;17.9;7.1;12.1;0.0;0;0
SAM;19880630;16.0;8.8;11.8;0.0;0;0
SAM;19880701;14.9;6.6;10.4;13.0;0;0
SAM;19880702;18.2;6.7;11.6;0.2;0;0
SAM;19880703;13.3;4.7;8.6;19.5;0;0
SAM;19880704;11.9;5.2;8.7;0.4;0;0
SAM;19880705;20.8;4.1;13.6;0.0;0;0
SAM;19880706;20.2;7.4;12.4;2.8;0;0
SAM;19880707;20.3;4.3;12.5;0.0;0;0
SAM;19880708;18.5;2.1;9.5;0.3;0;0
SAM;19880709;19.3;2.6;11.0;0.0;0;0
SAM;19880710;20.5;1.1;12.2;0.0;0;0
SAM;19880711;22.0;4.3;14.5;0.4;0;0
SAM;19880712;18.0;5.3;12.5;1.3;0;0
SAM;19880713;19.2;5.6;13.3;6.3;0;0
SAM;19880714;19.7;9.7;13.6;0.2;0;0
SAM;19880715;13.0;5.4;8.8;0.6;0;0
SAM;19880716;13.9;4.4;8.4;0.0;0;0
SAM;19880717;16.7;1.1;10.0;0.0;0;0
SAM;19880718;19.3;4.0;12.6;0.0;0;0
SAM;19880719;21.0;1.5;11.5;0.0;0;0
SAM;19880720;24.0;0.3;13.0;0.0;0;0
SAM;19880721;23.3;2.1;14.3;0.0;0;0
SAM;19880722;23.7;6.4;14.9;2.1;0;0
SAM;19880723;23.6;6.3;15.9;0.0;0;0
SAM;19880724;21.5;6.1;12.9;6.4;0;0
SAM;19880725;22.1;4.4;12.5;0.0;0;0
SAM;19880726;23.3;2.4;13.9;0.0;0;0
SAM;19880727;21.8;6.7;13.5;1.0;0;0
SAM;19880728;22.4;1.3;13.5;0.0;0;0
SAM;19880729;22.9;9.0;14.0;3.6;0;0
SAM;19880730;20.2;4.4;13.0;0.0;0;0
SAM;19880731;21.4;5.1;13.7;0.0;0;0
SAM;19880801;21.1;7.1;14.0;0.0;0;0
SAM;19880802;23.7;4.8;15.1;4.0;0;0
SAM;19880803;22.0;8.2;14.1;0.5;0;0
SAM;19880804;13.7;7.3;10.5;8.8;0;0
SAM;19880805;20.9;0.8;10.5;0.0;0;0
SAM;19880806;22.6;0.6;11.4;0.0;0;0
SAM;19880807;22.2;2.2;13.1;0.0;0;0
SAM;19880808;23.1;5.4;12.8;7.6;0;0
SAM;19880809;21.4;4.4;12.7;0.0;0;0
SAM;19880810;21.5;0.8;12.7;0.0;0;0
SAM;19880811;23.6;4.7;13.3;3.1;0;0
SAM;19880812;21.5;9.2;14.3;5.8;0;0
SAM;19880813;22.8;7.3;14.1;0.0;0;0
SAM;19880814;23.3;4.2;14.1;0.0;0;0
SAM;19880815;19.4;5.1;11.8;1.5;0;0
SAM;19880816;23.7;7.0;14.9;0.1;0;0
SAM;19880817;22.4;4.6;12.9;0.0;0;0
SAM;19880818;22.1;2.2;13.1;0.0;0;0
SAM;19880819;21.1;7.3;14.2;3.8;0;0
SAM;19880820;12.8;6.3;10.8;36.6;0;0
SAM;19880821;15.5;4.6;8.9;34.4;0;0
SAM;19880822;9.7;0.8;5.6;0.2;0;0
SAM;19880823;14.5;-0.9;7.1;0.0;0;0
SAM;19880824;13.9;-2.1;6.5;0.0;0;0
SAM;19880825;13.3;0.9;8.0;1.2;0;0
SAM;19880826;13.9;-3.8;6.1;1.1;0;0
SAM;19880827;19.7;3.2;10.5;0.0;0;0
SAM;19880828;20.7;0.7;11.3;0.0;0;0
SAM;19880829;11.1;7.0;8.8;29.9;0;0
SAM;19880830;16.7;4.3;9.7;0.0;0;0
SAM;19880831;17.5;1.4;9.7;0.0;0;0
SAM;19880901;15.2;1.9;9.0;14.0;0;0
SAM;19880902;8.4;0.8;5.0;33.9;0;0
SAM;19880903;14.5;-2.2;6.6;0.0;0;0
SAM;19880904;19.8;2.4;10.6;0.0;0;0
SAM;19880905;20.6;1.0;10.1;0.0;0;0
SAM;19880906;18.3;6.3;11.9;0.0;0;0
SAM;19880907;18.2;0.8;9.6;0.0;0;0
SAM;19880908;16.1;-2.8;7.1;0.0;0;0
SAM;19880909;19.4;0.8;9.2;0.0;0;0
SAM;19880910;19.9;2.1;10.6;0.0;0;0
SAM;19880911;17.0;7.4;11.5;0.0;0;0
SAM;19880912;18.3;3.8;11.0;1.4;0;0
SAM;19880913;13.0;2.8;7.6;0.8;0;0
SAM;19880914;8.6;-0.5;3.9;0.0;0;0
SAM;19880915;6.7;-2.6;2.7;0.0;0;0
SAM;19880916;8.2;-0.2;4.1;0.0;0;0
SAM;19880917;12.4;-5.1;3.9;0.0;0;0
SAM;19880918;14.4;-2.8;5.9;0.0;0;0
SAM;19880919;18.3;-2.6;5.4;0.0;0;0
SAM;19880920;15.5;-0.8;7.7;0.0;0;0
SAM;19880921;15.2;2.1;8.1;0.0;0;0
SAM;19880922;16.0;0.9;8.1;0.0;0;0
SAM;19880923;13.3;3.3;7.8;0.7;0;0
SAM;19880924;16.4;0.1;7.0;0.0;0;0
SAM;19880925;15.5;-2.5;6.3;0.0;0;0
SAM;19880926;19.0;-2.2;6.9;0.0;0;0
SAM;19880927;18.5;-2.0;7.7;0.0;0;0
SAM;19880928;18.1;-1.2;8.0;0.0;0;0
SAM;19880929;16.4;3.6;10.3;0.0;0;0
SAM;19880930;15.0;4.9;9.2;0.0;0;0
SAM;19881001;16.5;0.6;7.5;0.0;0;0
SAM;19881002;15.7;-3.0;6.1;0.0;0;0
SAM;19881003;15.4;0.9;8.4;3.1;0;0
SAM;19881004;8.4;5.5;6.8;0.2;0;0
SAM;19881005;8.8;3.1;5.7;1.7;0;0
SAM;19881006;12.1;0.7;6.5;0.0;0;0
SAM;19881007;9.6;-0.8;6.1;0.0;0;0
SAM;19881008;6.6;-3.0;2.1;0.0;0;0
SAM;19881009;12.2;-2.1;6.0;0.1;0;0
SAM;19881010;10.1;2.1;6.3;10.6;0;0
SAM;19881011;9.2;6.8;7.7;51.5;0;0
SAM;19881012;7.5;2.1;4.9;48.1;0;0
SAM;19881013;12.9;1.8;6.5;5.5;0;0
SAM;19881014;13.5;6.3;8.2;1.8;0;0
SAM;19881015;17.0;1.3;7.2;0.0;0;0
SAM;19881016;20.5;-0.6;7.1;0.0;0;0
SAM;19881017;18.5;-0.2;6.6;0.7;0;0
SAM;19881018;17.3;0.3;7.4;0.0;0;0
SAM;19881019;8.7;3.4;5.7;3.6;0;0
SAM;19881020;12.0;3.7;6.2;0.1;0;0
SAM;19881021;11.1;-1.3;4.3;0.0;0;0
SAM;19881022;9.9;-0.4;4.7;0.0;0;0
SAM;19881023;13.4;-2.3;3.7;0.0;0;0
SAM;19881024;14.6;-2.3;5.5;0.0;0;0
SAM;19881025;12.2;-5.9;1.7;0.0;0;0
SAM;19881026;7.9;-7.7;-0.3;0.0;0;0
SAM;19881027;13.1;-6.2;0.9;0.0;0;0
SAM;19881028;14.5;-6.3;2.4;0.0;0;0
SAM;19881029;14.3;-4.9;4.1;0.0;0;0
SAM;19881030;8.2;-7.2;2.0;0.0;0;0
SAM;19881031;4.9;-9.6;-3.3;0.0;0;0
SAM;19881101;9.9;-11.9;-3.8;0.0;0;0
SAM;19881102;7.3;-10.9;-1.0;0.0;0;0
SAM;19881103;3.4;-11.1;-1.5;0.0;0;0
